exam1,exam2,exam3,exam4,exam5,exam6,exam7
0008,0017,0132,0135,no_exam,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0045,0107,0132,no_exam,no_exam,no_exam,no_exam
0017,0045,0132,0135,no_exam,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0045,0067,0110,0111,0136,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0068,0101,0134,0137,0167,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0045,0067,0105,0107,0136,no_exam,no_exam
0016,0045,0066,0130,0136,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0045,0067,0110,0111,0136,no_exam,no_exam
0045,0067,0105,0107,0136,no_exam,no_exam
0045,0067,0100,0130,0136,no_exam,no_exam
0011,0067,no_exam,no_exam,no_exam,no_exam,no_exam
0010,0046,0068,0134,0137,no_exam,no_exam
0009,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0011,0045,0067,0107,0132,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0017,0108,0132,no_exam,no_exam,no_exam,no_exam
0011,0045,0067,0107,0136,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0064,0067,0130,0131,0132,no_exam,no_exam
0063,0074,0137,no_exam,no_exam,no_exam,no_exam
0008,0064,0131,0168,no_exam,no_exam,no_exam
0008,0067,0107,0136,no_exam,no_exam,no_exam
0045,0066,0130,0136,no_exam,no_exam,no_exam
0017,0045,0132,0136,no_exam,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0045,0066,0109,0130,0136,no_exam,no_exam
0078,0079,0080,no_exam,no_exam,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0077,0079,0080,no_exam,no_exam,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0022,0023,0025,0026,0028,no_exam,no_exam
0008,0016,0067,0107,0136,no_exam,no_exam
0046,0068,0134,0137,no_exam,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0045,0130,0132,0135,no_exam,no_exam,no_exam
0145,0146,0148,0151,no_exam,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0013,0045,0067,0110,0111,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0069,0070,0071,0072,0073,no_exam,no_exam
0066,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0017,0045,no_exam,no_exam,no_exam,no_exam
0046,0068,0100,0134,0137,no_exam,no_exam
0018,0019,0020,0101,no_exam,no_exam,no_exam
0045,0067,0110,0111,0136,no_exam,no_exam
0011,0068,0107,0134,0137,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0008,0067,0107,0136,0140,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0017,0018,0019,0020,0132,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0009,0066,0100,0130,0136,no_exam,no_exam
0063,0074,0100,0138,no_exam,no_exam,no_exam
0052,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0013,0068,0134,0137,0167,no_exam,no_exam
0008,0012,0017,0067,0132,no_exam,no_exam
0047,0048,0049,0050,no_exam,no_exam,no_exam
0017,0018,0019,0020,0021,0132,no_exam
0063,0068,0074,0138,no_exam,no_exam,no_exam
0008,0013,0017,0067,0132,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0136,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0008,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0008,0011,0067,0110,0111,no_exam,no_exam
0019,0024,0036,0045,0067,no_exam,no_exam
0009,0011,0066,0136,no_exam,no_exam,no_exam
0008,0015,0067,0110,0111,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0012,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0009,0066,0130,no_exam,no_exam,no_exam,no_exam
0019,0132,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0011,0066,0130,0136,no_exam,no_exam
0009,0066,0130,0136,0140,no_exam,no_exam
0068,0104,0134,0137,0167,no_exam,no_exam
0015,0068,0134,0137,0167,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0010,0045,0066,0130,0136,no_exam,no_exam
0046,0068,0104,0134,0137,no_exam,no_exam
0045,0067,0100,0130,0132,no_exam,no_exam
0045,0066,0100,0130,0136,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0063,0074,0138,0184,no_exam,no_exam,no_exam
0045,0066,0130,0136,0140,no_exam,no_exam
0019,0023,0024,0026,0028,no_exam,no_exam
0011,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0011,0130,0135,no_exam,no_exam,no_exam
0013,0045,0066,0130,0136,no_exam,no_exam
0012,0130,0131,0132,no_exam,no_exam,no_exam
0068,0134,0137,0167,0183,no_exam,no_exam
0008,0013,0067,0107,0136,no_exam,no_exam
0009,0013,0066,0130,0136,no_exam,no_exam
0068,0134,0137,0167,no_exam,no_exam,no_exam
0009,0015,0066,0130,0136,no_exam,no_exam
no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
