exam1,exam2,exam3,exam4,exam5,exam6,exam7,exam8,exam9,exam10,exam11
0281,0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0317,0345,0347,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0217,0235,0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0217,0235,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0202,0246,0376,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,0442,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0443,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0068,0317,0346,0423,no_exam,no_exam,no_exam,no_exam,no_exam
0030,0031,0032,0034,0315,0443,no_exam,no_exam,no_exam,no_exam,no_exam
0162,0281,0435,0436,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0165,0248,0250,0286,0421,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0278,0429,0432,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0281,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0215,0246,0284,0317,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0443,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam
0215,0227,0318,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0033,0157,0204,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0165,0248,0250,0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0372,0397,0425,no_exam,no_exam,no_exam,no_exam
0028,0031,0032,0034,0351,0420,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0157,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0162,0285,0318,0435,0436,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0061,0246,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0068,0216,0285,0319,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,0205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0242,0267,0272,0273,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0246,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0329,0330,0331,0335,0377,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0061,0246,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0260,0261,0262,0263,0264,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0137,0289,0337,0362,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0408,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam
0048,0053,0097,0098,0100,0364,no_exam,no_exam,no_exam,no_exam,no_exam
0473,0484,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0068,0285,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,0122,0398,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0163,0164,0268,0273,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0092,0130,0218,0349,0406,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0007,0009,0068,0160,0163,0216,0434,no_exam,no_exam,no_exam,no_exam
0053,0086,0097,0100,0159,0364,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0114,0118,0120,0173,0371,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0069,0070,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0317,0356,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0117,0124,0129,0370,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0178,0180,0246,0349,0418,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0030,0157,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0154,0412,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0131,0220,0221,0224,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0317,0356,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0162,0318,0345,0346,0429,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0326,0327,0330,0331,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0025,0029,0157,0158,0355,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0159,0171,0325,0326,0327,0359,0374,no_exam,no_exam,no_exam,no_exam
0228,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0237,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0425,0467,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0289,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0051,0094,0209,0210,0399,0440,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0214,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0068,0319,0346,0429,no_exam,no_exam,no_exam,no_exam,no_exam
0116,0292,0293,0294,0334,0416,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,0246,no_exam,no_exam,no_exam,no_exam,no_exam
0166,0473,0484,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0204,0344,0355,no_exam,no_exam,no_exam,no_exam,no_exam
0055,0101,0102,0103,0104,0227,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0172,0323,0324,0361,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0163,0214,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0137,0138,0148,0149,0159,0337,0362,no_exam,no_exam,no_exam,no_exam
0007,0009,0068,0317,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0221,0224,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0260,0261,0262,0263,0264,no_exam,no_exam,no_exam,no_exam,no_exam
0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0429,0434,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0029,0036,0207,0315,0422,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0273,0278,0286,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0317,0345,0346,0356,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0384,0392,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0329,0330,0331,0377,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0431,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0329,0331,0335,0377,0443,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0203,0344,0355,0431,no_exam,no_exam,no_exam,no_exam
0284,0285,0346,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0284,0285,0346,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0162,0215,0216,0285,0319,0435,0436,no_exam,no_exam,no_exam,no_exam
0226,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0317,0346,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0069,0070,0216,0423,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0402,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0227,0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0214,0349,0433,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0268,0272,0273,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0476,0484,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0085,0172,0291,0323,0325,0359,no_exam,no_exam,no_exam,no_exam,no_exam
0205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0216,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0157,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0216,0246,0318,0345,0356,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0008,0068,0246,0346,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0132,0239,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0053,0086,0097,0098,0100,0364,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0031,0032,0034,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0273,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0272,0273,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0402,0466,0469,0472,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,0442,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0417,0480,0481,0482,0483,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0038,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0217,0232,0235,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0285,0476,0481,0484,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0032,0034,0035,0315,0422,no_exam,no_exam,no_exam,no_exam,no_exam
0009,0068,0319,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0372,0397,0420,no_exam,no_exam,no_exam,no_exam
0178,0179,0180,0285,0418,0427,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0216,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0443,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0318,0345,0347,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0019,0202,0376,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0468,0469,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0329,0330,0373,0400,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0248,0249,0250,0344,0421,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0372,0397,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0068,0246,0319,0346,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0318,0319,0346,0347,0426,no_exam,no_exam,no_exam,no_exam,no_exam
0285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0091,0109,0170,0333,0360,0361,0395,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,0231,no_exam,no_exam,no_exam,no_exam,no_exam
0300,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam
0178,0179,0180,0418,0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0272,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0007,0008,0009,0068,0216,0429,0440,no_exam,no_exam,no_exam,no_exam
0005,0007,0009,0068,0317,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0226,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0278,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0369,0424,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0206,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0068,0432,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0055,0101,0102,0103,0104,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0240,0245,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0215,0351,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0005,0007,0158,0162,0214,0429,no_exam,no_exam,no_exam,no_exam
0121,0123,0125,0166,0372,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0344,0349,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0473,0481,0484,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0069,0070,0216,0318,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0345,0347,0434,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam
0127,0370,0371,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0122,0124,0127,0205,0375,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0175,0215,0350,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0031,0032,0034,0315,0443,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0032,0036,0315,0422,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0315,0326,0330,0331,0377,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0272,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0007,0008,0009,0068,0216,0429,0440,no_exam,no_exam,no_exam,no_exam
0067,0069,0070,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0010,0068,0205,0319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0227,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0032,0034,0246,0419,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0004,0215,0319,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0317,0347,0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0161,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0068,0319,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0161,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam
0068,0317,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0061,0246,0306,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0157,0417,0440,0478,0479,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0166,0248,0250,0421,0475,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0110,0160,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam
0115,0183,0360,0365,0395,0425,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0069,0070,0216,0246,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0326,0327,0329,0330,0373,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,0206,0442,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0171,0326,0327,0330,0331,0335,0377,0422,no_exam,no_exam,no_exam
0007,0068,0216,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0032,0036,0315,0422,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0065,0157,0315,0344,0355,0425,0431,no_exam,no_exam,no_exam
0055,0100,0101,0102,0103,0104,no_exam,no_exam,no_exam,no_exam,no_exam
0005,0007,0008,0068,0285,0350,no_exam,no_exam,no_exam,no_exam,no_exam
0443,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0070,0246,0317,0433,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0319,0356,0429,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,0420,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0161,0185,0186,0187,0226,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0404,0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0326,0329,0330,0331,0335,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0285,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,0124,0125,0160,0370,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam
0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0372,0397,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0166,0329,0330,0331,0335,0377,no_exam,no_exam,no_exam,no_exam,no_exam
0165,0249,0250,0344,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0161,0162,0250,0344,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0166,0473,0484,0485,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0248,0249,0286,0344,0476,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0096,0220,0349,0406,0440,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0273,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0115,0183,0289,0360,0365,0395,no_exam,no_exam,no_exam,no_exam,no_exam
0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0188,0189,0190,0191,0192,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0402,0468,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0061,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0217,0235,0246,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0067,0069,0070,0285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0110,0188,0189,0190,0191,0192,0420,no_exam,no_exam,no_exam,no_exam
0018,0019,0202,0376,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,0154,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0204,0444,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0214,0242,0349,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0160,0298,0301,0302,0342,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0121,0124,0125,0370,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,0286,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0125,0375,0398,0426,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0001,0205,0211,0212,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0205,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0067,0069,0070,0347,0404,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0284,0285,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0216,0346,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0219,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0284,0285,0346,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0164,0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0383,0391,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0006,0216,0317,0345,0347,0429,no_exam,no_exam,no_exam,no_exam,no_exam
0151,0152,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0207,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0028,0031,0034,0035,0246,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0032,0034,0035,0315,0443,no_exam,no_exam,no_exam,no_exam,no_exam
0260,0261,0262,0263,0264,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0268,0272,0273,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0175,0215,0353,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0405,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0018,0019,0202,0376,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0217,0235,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0061,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0058,0230,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0317,0346,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0065,0215,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0031,0032,0034,0035,0315,0443,no_exam,no_exam,no_exam,no_exam,no_exam
0281,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0113,0118,0129,0398,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0184,0185,0186,0187,0372,0397,no_exam,no_exam,no_exam,no_exam,no_exam
0147,0307,0308,0309,0314,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0284,0285,0356,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0474,0486,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0226,0268,0278,0429,0432,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0066,0108,0268,0278,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0285,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0246,0414,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0061,0062,0246,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0090,0147,0307,0308,0309,0314,0429,no_exam,no_exam,no_exam,no_exam
0219,0384,0392,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0443,0462,0464,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0060,0061,0308,0420,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam,no_exam
0055,0101,0102,0103,0104,0420,no_exam,no_exam,no_exam,no_exam,no_exam
0178,0179,0180,0246,0418,0424,no_exam,no_exam,no_exam,no_exam,no_exam
